City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
272,Flinders,AU,-34.5833,150.8552,53.26,75,2,8.39,clear sky
273,Cortland,US,42.6001,-76.083,60.12,94,0,0.0,clear sky
274,Palana,RU,59.1167,159.9667,47.14,95,100,10.92,overcast clouds
275,Teguise,ES,29.0605,-13.564,77.22,65,20,26.46,few clouds
276,Tessalit,ML,20.1986,1.0114,105.4,13,1,10.47,clear sky
277,Hay River,CA,60.8156,-115.7999,66.18,55,75,10.36,broken clouds
278,Sambava,MG,-14.2667,50.1667,75.72,63,14,12.24,few clouds
279,Cotmeana,RO,44.9667,24.6167,95.2,20,4,4.14,clear sky
280,Tura,IN,25.5198,90.2201,81.32,87,45,2.77,scattered clouds
281,Skjervoy,NO,70.0311,20.9714,57.2,98,100,21.9,moderate rain
282,Ambon,ID,-3.6954,128.1814,80.74,13,75,8.05,broken clouds
283,Meulaboh,ID,4.1363,96.1285,79.02,85,87,7.16,overcast clouds
284,Maputo,MZ,-25.9653,32.5892,74.88,46,0,10.36,clear sky
285,Benxi,CN,41.2886,123.765,84.52,91,10,4.07,clear sky
286,Taltal,CL,-25.4,-70.4833,55.53,83,32,1.7,scattered clouds
287,Homer,US,59.6425,-151.5483,49.05,88,0,3.0,clear sky
288,Xinyang,CN,32.1228,114.0656,87.13,79,93,1.01,overcast clouds
289,Nioro,GM,13.35,-15.75,83.57,73,96,9.6,overcast clouds
290,Carnduff,CA,49.1667,-101.8009,50.38,82,21,9.01,few clouds
291,Kutum,SD,14.2,24.6667,88.65,30,99,4.54,overcast clouds
292,Kokopo,PG,-4.352,152.2633,76.82,78,65,7.85,broken clouds
293,Varhaug,NO,58.6147,5.6457,55.78,71,94,23.42,overcast clouds
294,Vanimo,PG,-2.6741,141.3028,79.27,87,29,6.53,scattered clouds
295,Abalak,RU,58.1286,68.5944,72.61,44,98,8.88,overcast clouds
296,Qurayyat,SA,31.3318,37.3428,98.78,8,0,4.61,clear sky
297,Weinan,CN,34.5036,109.5089,76.73,74,87,4.41,overcast clouds
298,Atbasar,KZ,51.8,68.3333,79.66,41,69,8.43,broken clouds
299,Praya,CV,14.9215,-23.5087,82.94,78,40,10.36,scattered clouds
300,Shelburne,CA,44.0787,-80.2041,58.6,73,31,5.53,scattered clouds
301,Hovd,MN,48.0056,91.6419,71.98,29,39,13.76,scattered clouds
302,Patrocinio,BR,-18.9439,-46.9925,60.6,57,0,4.03,clear sky
303,Puerto Narino,CO,-3.7703,-70.3831,69.76,99,17,0.92,few clouds
304,Zatoka,UA,46.0725,30.4654,79.05,68,10,15.55,clear sky
305,Puerto Colombia,CO,10.9878,-74.9547,78.89,89,98,10.42,overcast clouds
306,Hernani,ES,43.2662,-1.9762,75.11,52,20,5.99,few clouds
307,Moose Factory,CA,51.2585,-80.6094,62.6,82,100,6.91,overcast clouds
308,Comodoro Rivadavia,AR,-45.8667,-67.5,33.66,80,0,8.05,clear sky
309,Clyde River,CA,70.4692,-68.5914,44.83,100,100,0.0,overcast clouds
310,Ryotsu,JP,38.0833,138.4333,76.39,88,100,3.87,overcast clouds
311,Belyy Yar,RU,53.6039,91.3903,73.85,49,0,2.24,clear sky
312,Ornskoldsvik,SE,63.2909,18.7153,63.55,67,75,19.57,broken clouds
313,Luderitz,NA,-26.6481,15.1594,64.2,47,0,12.19,clear sky
314,Siderno,IT,38.2779,16.302,93.34,49,0,5.97,clear sky
315,Yazman,PK,29.1212,71.7446,97.72,43,83,6.08,broken clouds
316,Kushima,JP,31.4583,131.2333,77.77,93,30,5.44,scattered clouds
317,Nuuk,GL,64.1835,-51.7216,39.81,100,100,10.36,fog
318,Vila Franca Do Campo,PT,37.7167,-25.4333,78.19,72,67,5.28,broken clouds
319,Urengoy,RU,65.9667,78.3667,67.17,48,84,12.1,broken clouds
320,Bandarbeyla,SO,9.4942,50.8122,89.29,49,36,28.36,scattered clouds
