City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
701,Batemans Bay,AU,-35.7167,150.1833,56.1,82,100,11.23,overcast clouds
702,Jimenez,MX,28.3333,-105.4,96.69,16,76,14.14,broken clouds
703,Belmonte,BR,-15.8631,-38.8828,71.56,82,1,7.63,clear sky
704,Jalu,LY,29.0331,21.5482,77.4,52,0,13.47,clear sky
705,Sabha,LY,27.0377,14.4283,83.97,38,10,17.65,clear sky
706,Kargat,RU,55.1956,80.2811,66.81,74,19,7.02,few clouds
707,Kralendijk,BQ,12.15,-68.2667,82.38,83,20,14.97,few clouds
708,Penha,BR,-26.7694,-48.6458,62.47,94,75,8.05,mist
709,Lotofaga,WS,-13.9764,-171.8578,85.78,76,46,14.25,light rain
710,Upornaya,RU,44.3914,41.0196,61.29,89,0,4.27,clear sky
711,Glendive,US,47.1053,-104.7125,89.22,51,0,9.22,clear sky
712,Beringovskiy,RU,63.05,179.3167,48.63,90,100,9.69,light rain
713,Magistralnyy,RU,56.1725,107.4458,60.24,83,100,6.64,light rain
714,Hollabrunn,AT,48.55,16.0833,61.45,94,98,1.01,overcast clouds
715,Verkhnyaya Toyma,RU,62.2349,44.9985,57.99,76,98,2.19,overcast clouds
716,Diebougou,BF,10.9667,-3.25,75.25,83,100,8.08,overcast clouds
717,Uray,RU,60.1247,64.7758,69.48,76,10,3.62,clear sky
718,Caravelas,BR,-17.7125,-39.2481,70.32,84,1,6.4,clear sky
719,Waw,SS,7.7029,27.9953,71.28,87,100,3.44,overcast clouds
